epoch,step,train_loss_epoch,train_loss_step,train_mae_epoch,train_mae_step,train_mse,train_rmse,val_loss_epoch,val_loss_step,val_mae_epoch,val_mae_step,val_mse,val_rmse
,226,,,,,,,,154.35609436035156,,154.85609436035156,,
,227,,,,,,,,164.2597198486328,,164.7596435546875,,
,228,,,,,,,,153.9787139892578,,154.4787139892578,,
,229,,,,,,,,156.63906860351562,,157.13906860351562,,
,230,,,,,,,,152.21922302246094,,152.71922302246094,,
20,1847,,,,,,,161.05926513671875,,161.55845642089844,,42856.94140625,205.90159606933594
20,1847,158.00637817382812,,158.50592041015625,,42354.36328125,204.55517578125,,,,,,
21,1849,,144.79380798339844,,145.29380798339844,,,,,,,,
21,1859,,162.37203979492188,,162.87203979492188,,,,,,,,
21,1869,,152.30072021484375,,152.79823303222656,,,,,,,,
21,1879,,158.93649291992188,,159.43649291992188,,,,,,,,
21,1889,,162.9258575439453,,163.4258575439453,,,,,,,,
21,1899,,168.40557861328125,,168.90557861328125,,,,,,,,
21,1909,,158.39414978027344,,158.89414978027344,,,,,,,,
21,1919,,148.60003662109375,,149.10003662109375,,,,,,,,
21,1929,,146.4488067626953,,146.9488067626953,,,,,,,,
,231,,,,,,,,160.47470092773438,,160.97470092773438,,
,232,,,,,,,,129.00054931640625,,129.50054931640625,,
,233,,,,,,,,176.91990661621094,,177.41990661621094,,
,234,,,,,,,,173.3593292236328,,173.8593292236328,,
,235,,,,,,,,182.0367889404297,,182.53639221191406,,
,236,,,,,,,,145.58248901367188,,146.08248901367188,,
,237,,,,,,,,154.69784545898438,,155.19784545898438,,
,238,,,,,,,,160.99093627929688,,161.4864044189453,,
,239,,,,,,,,170.52638244628906,,171.02638244628906,,
,240,,,,,,,,161.31332397460938,,161.81332397460938,,
,241,,,,,,,,145.3034210205078,,145.8034210205078,,
21,1935,,,,,,,160.0606231689453,,160.5601806640625,,43251.73828125,206.97300720214844
21,1935,157.4831085205078,,157.98260498046875,,42441.89453125,204.50595092773438,,,,,,
22,1939,,165.6077880859375,,166.1077880859375,,,,,,,,
22,1949,,175.1886444091797,,175.6886444091797,,,,,,,,
22,1959,,150.29794311523438,,150.79666137695312,,,,,,,,
22,1969,,145.8463134765625,,146.3463134765625,,,,,,,,
22,1979,,134.37548828125,,134.87548828125,,,,,,,,
22,1989,,144.03231811523438,,144.53231811523438,,,,,,,,
22,1999,,131.99508666992188,,132.49508666992188,,,,,,,,
22,2009,,176.78953552246094,,177.28952026367188,,,,,,,,
22,2019,,140.06048583984375,,140.56048583984375,,,,,,,,
,242,,,,,,,,168.22921752929688,,168.7216796875,,
,243,,,,,,,,120.9879150390625,,121.48458862304688,,
,244,,,,,,,,171.4317626953125,,171.9317626953125,,
,245,,,,,,,,179.0530548095703,,179.5530548095703,,
,246,,,,,,,,174.609619140625,,175.109619140625,,
,247,,,,,,,,147.65084838867188,,148.15084838867188,,
,248,,,,,,,,152.455810546875,,152.955810546875,,
,249,,,,,,,,161.79730224609375,,162.29730224609375,,
,250,,,,,,,,155.3255615234375,,155.8255615234375,,
,251,,,,,,,,166.58895874023438,,167.08895874023438,,
,252,,,,,,,,148.63400268554688,,149.13400268554688,,
22,2023,,,,,,,158.82569885253906,,159.32469177246094,,42176.21484375,204.25999450683594
22,2023,154.6656036376953,,155.16514587402344,,41141.796875,201.15353393554688,,,,,,
23,2029,,147.54566955566406,,148.04566955566406,,,,,,,,
23,2039,,117.46906280517578,,117.96906280517578,,,,,,,,
23,2049,,171.34976196289062,,171.84954833984375,,,,,,,,
23,2059,,134.28866577148438,,134.78866577148438,,,,,,,,
23,2069,,155.32188415527344,,155.82188415527344,,,,,,,,
23,2079,,138.45516967773438,,138.95516967773438,,,,,,,,
23,2089,,142.1836395263672,,142.6836395263672,,,,,,,,
23,2099,,155.29153442382812,,155.79153442382812,,,,,,,,
23,2109,,151.0131378173828,,151.5131378173828,,,,,,,,
,253,,,,,,,,167.97549438476562,,168.47549438476562,,
,254,,,,,,,,124.5405502319336,,125.0399169921875,,
,255,,,,,,,,179.5772705078125,,180.0772705078125,,
,256,,,,,,,,173.14675903320312,,173.64675903320312,,
,257,,,,,,,,178.5960235595703,,179.0960235595703,,
,258,,,,,,,,162.39013671875,,162.89013671875,,
,259,,,,,,,,141.46560668945312,,141.96560668945312,,
,260,,,,,,,,161.48646545410156,,161.98646545410156,,
,261,,,,,,,,148.83544921875,,149.33544921875,,
,262,,,,,,,,164.06494140625,,164.56494140625,,
,263,,,,,,,,135.49742126464844,,135.99742126464844,,
23,2111,,,,,,,158.0254669189453,,158.525390625,,40980.89453125,201.37892150878906
23,2111,154.94400024414062,,155.44334411621094,,40707.90234375,199.98590087890625,,,,,,
24,2119,,147.23599243164062,,147.73599243164062,,,,,,,,
24,2129,,142.2095947265625,,142.7095947265625,,,,,,,,
24,2139,,156.61264038085938,,157.10662841796875,,,,,,,,
24,2149,,165.0989990234375,,165.59339904785156,,,,,,,,
24,2159,,135.6515350341797,,136.1515350341797,,,,,,,,
24,2169,,153.88365173339844,,154.38365173339844,,,,,,,,
24,2179,,129.99227905273438,,130.49227905273438,,,,,,,,
24,2189,,137.26368713378906,,137.76171875,,,,,,,,
24,2199,,165.6245574951172,,166.1245574951172,,,,,,,,
,264,,,,,,,,160.25186157226562,,160.75186157226562,,
,265,,,,,,,,127.33907318115234,,127.83405303955078,,
,266,,,,,,,,168.12539672851562,,168.62539672851562,,
,267,,,,,,,,165.01808166503906,,165.51808166503906,,
,268,,,,,,,,177.3426971435547,,177.8426971435547,,
,269,,,,,,,,163.29251098632812,,163.79251098632812,,
,270,,,,,,,,135.28721618652344,,135.78720092773438,,
,271,,,,,,,,160.2936248779297,,160.7936248779297,,
,272,,,,,,,,159.1641082763672,,159.6641082763672,,
,273,,,,,,,,167.93565368652344,,168.4350128173828,,
,274,,,,,,,,144.24533081054688,,144.74533081054688,,
24,2199,,,,,,,157.15444946289062,,157.6539306640625,,41263.24609375,202.3068389892578
24,2199,151.43853759765625,,151.93777465820312,,39668.453125,198.05313110351562,,,,,,
